tx_id,order_id,customer_id,merchant_id,amount,category,status,device_id,device_age_days,LoginAttempts,CustomerAge,AccountBalance,TransactionDuration,created_at,hour,dayofweek,local_time,is_fraud
1379,TX001380,AC00126,M052,77.53,travel,Debit,D000522,30.0,1,54,5158.6,55,1690308,18,1,17633,0
1380,TX001381,AC00471,M014,421.74,digital_goods,Debit,D000339,30.0,1,67,12031.14,103,1687280,17,1,14605,0
1381,TX001382,AC00304,M034,313.69,travel,Debit,D000211,30.0,1,73,7093.68,152,1678466,16,4,5791,0
1382,TX001383,AC00242,M014,411.72,travel,Debit,D000104,30.0,1,29,8539.86,153,1687286,18,1,14611,0
1383,TX001384,AC00261,M071,508.73,travel,Debit,D000316,30.0,1,59,7640.57,89,1689351,16,4,16676,0
1384,TX001385,AC00338,M057,153.08,electronics,Debit,D000637,30.0,1,24,1292.21,201,1701104,16,0,28429,0
1385,TX001386,AC00292,M090,23.01,travel,Debit,D000363,30.0,1,63,5958.75,166,1686335,18,4,13660,0
1386,TX001387,AC00024,M070,69.28,digital_goods,Debit,D000379,30.0,1,25,708.74,129,1698683,16,0,26008,0
1387,TX001388,AC00441,M044,51.25,travel,Credit,D000113,30.0,1,28,1744.4,66,1693325,16,1,20650,0
1388,TX001389,AC00412,M095,407.65,electronics,Debit,D000013,30.0,1,25,273.78,263,1691428,17,0,18753,0
1389,TX001390,AC00315,M043,459.25,travel,Debit,D000248,30.0,1,25,130.76,59,1684860,16,1,12185,0
1390,TX001391,AC00120,M011,301.56,travel,Debit,D000014,30.0,1,49,10389.6,118,1675964,17,3,3289,0
1391,TX001392,AC00462,M061,17.67,digital_goods,Debit,D000416,30.0,1,63,1048.18,91,1687888,17,1,15213,0
1392,TX001393,AC00481,M008,5.29,digital_goods,Credit,D000121,30.0,1,32,12896.68,132,1678731,18,0,6056,0
1393,TX001394,AC00166,M031,401.37,travel,Debit,D000404,30.0,1,43,8208.54,251,1695053,16,0,22378,0
1394,TX001395,AC00438,M044,145.4,digital_goods,Debit,D000069,30.0,1,38,5244.49,24,1688666,17,3,15991,0
1395,TX001396,AC00090,M031,556.34,digital_goods,Debit,D000377,30.0,1,37,11935.14,46,1697733,16,3,25058,0
1396,TX001397,AC00041,M094,34.31,electronics,Debit,D000353,30.0,1,24,1484.76,251,1682700,16,4,10025,0
1397,TX001398,AC00141,M058,780.59,digital_goods,Credit,D000451,30.0,1,23,6513.34,145,1687975,17,2,15300,0
1398,TX001399,AC00410,M012,282.65,electronics,Debit,D000626,30.0,1,35,13801.15,161,1678297,17,2,5622,0
1399,TX001400,AC00362,M059,305.27,digital_goods,Debit,D000657,30.0,1,68,12958.65,147,1695831,16,2,23156,0
1400,TX001401,AC00315,M033,185.81,digital_goods,Debit,D000696,30.0,1,32,9588.71,116,1695227,16,2,22552,0
1401,TX001402,AC00092,M042,66.01,digital_goods,Debit,D000317,30.0,1,49,3475.99,179,1696617,18,4,23942,0
1402,TX001403,AC00133,M002,447.95,travel,Debit,D000442,30.0,1,29,7544.4,75,1673458,17,2,783,0
1403,TX001404,AC00069,M079,279.3,electronics,Debit,D000674,30.0,1,19,1193.61,48,1687454,17,3,14779,0
1404,TX001405,AC00498,M096,26.75,digital_goods,Debit,D000537,30.0,1,33,12063.77,27,1683563,16,0,10888,0
1405,TX001406,AC00006,M009,611.15,electronics,Debit,D000044,30.0,1,27,892.83,121,1691773,17,4,19098,0
1406,TX001407,AC00104,M058,275.2,digital_goods,Debit,D000122,30.0,1,54,1230.12,81,1692897,17,3,20222,0
1407,TX001408,AC00311,M016,427.79,travel,Debit,D000018,30.0,1,18,1479.67,189,1677001,17,1,4326,0
1408,TX001409,AC00144,M009,469.13,electronics,Credit,D000501,30.0,1,54,1265.28,139,1701712,17,0,29037,0
1409,TX001410,AC00157,M074,102.81,travel,Debit,D000076,30.0,1,76,3228.87,47,1701706,16,0,29031,0
1410,TX001411,AC00171,M099,22.61,digital_goods,Debit,D000255,30.0,1,19,1111.67,145,1703181,17,3,30506,0
1411,TX001412,AC00374,M100,68.28,digital_goods,Debit,D000649,30.0,1,56,3213.16,293,1686250,18,3,13575,0
1412,TX001413,AC00219,M067,33.65,digital_goods,Credit,D000470,30.0,1,63,12719.93,146,1695057,17,0,22382,0
1413,TX001414,AC00405,M014,362.68,electronics,Credit,D000280,30.0,1,63,2040.77,137,1673892,18,0,1217,0
1414,TX001415,AC00075,M090,73.23,travel,Debit,D000128,30.0,1,20,1309.85,172,1687538,16,4,14863,0
1415,TX001416,AC00136,M060,654.49,digital_goods,Credit,D000380,30.0,1,25,164.61,104,1700497,16,0,27822,0
1416,TX001417,AC00056,M094,18.56,travel,Credit,D000189,30.0,1,49,4230.37,161,1682355,17,0,9680,0
1417,TX001418,AC00368,M075,389.05,electronics,Debit,D000379,30.0,1,27,761.0,41,1673026,17,4,351,0
1418,TX001419,AC00261,M076,7.38,digital_goods,Debit,D000011,30.0,1,67,2923.83,105,1678898,16,2,6223,0
1419,TX001420,AC00090,M008,109.48,digital_goods,Debit,D000122,30.0,1,61,7372.47,93,1687801,17,0,15126,0
1420,TX001421,AC00297,M047,66.91,electronics,Debit,D000509,30.0,1,39,871.1,85,1675104,18,0,2429,0
1421,TX001422,AC00144,M040,335.48,travel,Debit,D000211,30.0,1,45,3023.16,155,1677773,16,3,5098,0
1422,TX001423,AC00207,M026,38.14,digital_goods,Debit,D000572,30.0,1,19,1119.21,174,1703782,16,3,31107,0
1423,TX001424,AC00443,M090,1076.98,travel,Debit,D000474,30.0,1,60,11833.73,173,1703095,18,2,30420,0
1424,TX001425,AC00179,M004,360.02,digital_goods,Debit,D000072,30.0,1,68,6400.59,68,1675960,16,3,3285,0
1425,TX001426,AC00175,M086,567.71,digital_goods,Debit,D000605,30.0,1,63,13884.24,80,1675708,18,0,3033,0
1426,TX001427,AC00386,M078,218.19,electronics,Debit,D000626,30.0,1,19,620.83,185,1684859,16,1,12184,0
1427,TX001428,AC00067,M014,209.99,electronics,Debit,D000381,30.0,1,19,1938.01,40,1694107,17,3,21432,0
1428,TX001429,AC00369,M008,11.02,travel,Debit,D000320,30.0,1,19,964.79,280,1699893,16,0,27218,0
1429,TX001430,AC00257,M012,83.43,digital_goods,Debit,D000627,30.0,1,56,1870.16,109,1685464,16,1,12789,0
1430,TX001431,AC00059,M050,344.97,digital_goods,Debit,D000264,30.0,1,34,5577.94,106,1679333,17,0,6658,0
1431,TX001432,AC00341,M034,172.29,electronics,Debit,D000474,30.0,1,36,8700.8,283,1675099,17,0,2424,0
1432,TX001433,AC00357,M039,195.54,digital_goods,Debit,D000144,30.0,1,60,2794.66,255,1689609,16,0,16934,0
1433,TX001434,AC00455,M015,101.23,digital_goods,Debit,D000696,30.0,1,45,6169.71,87,1691174,18,4,18499,0
1434,TX001435,AC00346,M001,180.46,electronics,Debit,D000456,30.0,1,25,831.75,34,1678724,16,0,6049,0
1435,TX001436,AC00118,M058,692.55,travel,Debit,D000577,30.0,1,53,2451.56,109,1678207,16,1,5532,0
1436,TX001437,AC00275,M005,147.31,digital_goods,Credit,D000059,30.0,1,34,13625.52,92,1686589,17,0,13914,0
1437,TX001438,AC00028,M058,107.48,travel,Debit,D000624,30.0,1,20,1379.39,103,1675791,17,1,3116,0
1438,TX001439,AC00179,M012,1831.02,digital_goods,Credit,D000246,30.0,1,62,11498.01,83,1694799,17,4,22124,0
1439,TX001440,AC00090,M059,81.51,travel,Debit,D000079,30.0,1,25,865.49,97,1691683,16,3,19008,0
1440,TX001441,AC00367,M082,365.48,digital_goods,Credit,D000310,30.0,1,76,7147.4,216,1684778,17,0,12103,0
1441,TX001442,AC00441,M067,491.1,digital_goods,Credit,D000408,30.0,1,35,7833.85,125,1685981,16,0,13306,0
1442,TX001443,AC00266,M034,452.8,travel,Debit,D000527,30.0,1,80,4840.67,151,1700844,16,4,28169,0
1443,TX001444,AC00072,M014,645.04,travel,Debit,D000515,30.0,1,70,7361.47,78,1703264,17,4,30589,0
1444,TX001445,AC00245,M057,169.28,travel,Debit,D000227,30.0,1,45,5128.44,114,1679940,18,0,7265,0
1445,TX001446,AC00119,M096,88.42,electronics,Debit,D000443,30.0,1,62,12381.45,91,1697646,16,2,24971,0
1446,TX001447,AC00061,M041,155.53,electronics,Debit,D000507,30.0,1,29,4008.05,66,1679677,17,4,7002,0
1447,TX001448,AC00080,M042,991.82,digital_goods,Debit,D000496,30.0,1,43,3493.13,300,1701706,16,0,29031,0
1448,TX001449,AC00254,M095,39.24,electronics,Debit,D000164,30.0,1,77,6462.41,106,1699986,18,1,27311,0
1449,TX001450,AC00218,M095,152.01,electronics,Debit,D000407,30.0,3,42,4625.12,111,1677170,16,3,4495,0
1450,TX001451,AC00268,M085,78.77,electronics,Credit,D000301,30.0,1,48,6470.57,50,1683571,18,0,10896,0
1451,TX001452,AC00460,M063,26.5,digital_goods,Debit,D000175,30.0,1,48,4854.83,179,1675874,16,2,3199,0
1452,TX001453,AC00257,M069,83.62,electronics,Debit,D000554,30.0,1,48,12652.22,146,1687454,17,3,14779,0
1453,TX001454,AC00398,M021,142.78,travel,Debit,D000499,30.0,1,68,11705.88,150,1683650,16,1,10975,0
1454,TX001455,AC00162,M037,55.99,electronics,Debit,D000525,30.0,1,35,932.61,95,1699892,16,0,27217,0
1455,TX001456,AC00015,M013,774.48,travel,Debit,D000233,30.0,1,61,11613.58,31,1678119,16,0,5444,0
1456,TX001457,AC00462,M043,105.37,electronics,Debit,D000327,30.0,1,25,1068.55,160,1683829,18,3,11154,0
1457,TX001458,AC00218,M039,118.83,digital_goods,Debit,D000321,30.0,1,28,1616.3,295,1687795,16,0,15120,0
1458,TX001459,AC00217,M049,46.22,travel,Debit,D000638,30.0,1,23,471.28,217,1699893,16,0,27218,0
1459,TX001460,AC00460,M052,659.71,travel,Credit,D000095,30.0,1,21,106.86,148,1683303,16,4,10628,0
1460,TX001461,AC00068,M028,377.97,digital_goods,Debit,D000195,30.0,1,72,2457.1,160,1700239,16,4,27564,0
1461,TX001462,AC00214,M024,114.1,travel,Debit,D000275,30.0,1,69,5882.12,148,1684777,17,0,12102,0
1462,TX001463,AC00266,M044,11.3,digital_goods,Credit,D000528,30.0,1,55,1938.99,41,1701448,16,4,28773,0
1463,TX001464,AC00193,M031,95.5,digital_goods,Debit,D000362,30.0,1,57,4079.09,17,1684772,16,0,12097,0
1464,TX001465,AC00132,M061,130.93,travel,Credit,D000417,30.0,1,28,860.12,149,1675875,16,2,3200,0
1465,TX001466,AC00241,M033,272.97,digital_goods,Debit,D000638,30.0,1,68,7811.31,174,1681756,18,0,9081,0
1466,TX001467,AC00015,M093,73.35,travel,Debit,D000340,30.0,1,24,1181.84,47,1678725,16,0,6050,0
1467,TX001468,AC00352,M063,29.94,electronics,Debit,D000266,30.0,1,58,10915.54,243,1697214,16,4,24539,0
1468,TX001469,AC00396,M096,307.24,electronics,Debit,D000584,30.0,2,19,1670.72,136,1698941,16,3,26266,0
1469,TX001470,AC00174,M029,50.52,digital_goods,Debit,D000377,30.0,1,20,1121.19,140,1697473,16,0,24798,0
1470,TX001471,AC00024,M041,820.46,digital_goods,Credit,D000185,30.0,1,53,5621.86,243,1680538,16,0,7863,0
1471,TX001472,AC00250,M034,153.07,electronics,Debit,D000503,30.0,1,56,8873.43,116,1680547,18,0,7872,0
1472,TX001473,AC00373,M052,52.94,travel,Debit,D000160,30.0,1,41,6990.92,146,1686591,17,0,13916,0
1473,TX001474,AC00030,M093,384.41,electronics,Debit,D000289,30.0,1,60,7831.56,65,1681750,16,0,9075,0
1474,TX001475,AC00422,M060,235.42,travel,Debit,D000424,30.0,1,51,6173.23,175,1689014,18,0,16339,0
1475,TX001476,AC00229,M089,114.23,electronics,Debit,D000213,30.0,1,56,9523.72,64,1686159,17,2,13484,0
1476,TX001477,AC00002,M068,12.62,travel,Debit,D000475,30.0,1,33,6420.47,61,1683304,16,4,10629,0
1477,TX001478,AC00227,M053,997.37,electronics,Debit,D000629,30.0,1,23,1146.09,145,1703269,18,4,30594,0
1478,TX001479,AC00393,M026,373.52,electronics,Debit,D000673,30.0,1,35,6430.41,235,1695659,16,0,22984,0
1479,TX001480,AC00042,M019,336.05,travel,Debit,D000044,30.0,1,28,1635.05,164,1682356,17,0,9681,0
1480,TX001481,AC00111,M078,366.93,digital_goods,Debit,D000697,30.0,1,66,6697.79,33,1702320,18,0,29645,0
1481,TX001482,AC00178,M007,112.27,travel,Debit,D000690,30.0,1,58,7369.89,102,1697736,17,3,25061,0
1482,TX001483,AC00218,M067,494.96,electronics,Debit,D000320,30.0,1,40,6903.68,132,1680280,16,4,7605,0
1483,TX001484,AC00198,M022,561.58,digital_goods,Debit,D000229,30.0,1,65,11748.86,23,1687541,17,4,14866,0
1484,TX001485,AC00060,M008,440.94,digital_goods,Debit,D000133,30.0,1,42,7303.23,148,1694630,18,2,21955,0
1485,TX001486,AC00397,M013,71.9,travel,Debit,D000553,30.0,1,29,10619.35,51,1676910,16,0,4235,0
1486,TX001487,AC00338,M045,256.66,digital_goods,Credit,D000377,30.0,1,54,1794.5,137,1689613,17,0,16938,0
1487,TX001488,AC00101,M065,166.55,travel,Credit,D000386,30.0,1,59,12970.21,99,1689270,17,3,16595,0
1488,TX001489,AC00384,M024,276.26,travel,Debit,D000307,30.0,1,56,120.89,143,1676307,17,0,3632,0
1489,TX001490,AC00368,M073,35.46,electronics,Debit,D000674,30.0,1,67,5692.31,164,1689698,16,1,17023,0
1490,TX001491,AC00233,M072,38.14,travel,Debit,D000016,30.0,1,50,9879.87,165,1680884,16,4,8209,0
1491,TX001492,AC00375,M014,506.26,electronics,Credit,D000670,30.0,1,64,6266.65,86,1702923,18,0,30248,0
1492,TX001493,AC00277,M054,736.32,digital_goods,Debit,D000503,30.0,1,31,14268.95,28,1681319,17,2,8644,0
1493,TX001494,AC00202,M005,389.43,electronics,Credit,D000485,30.0,1,52,6449.83,151,1701108,18,0,28433,0
1494,TX001495,AC00142,M048,25.58,electronics,Debit,D000083,30.0,1,60,6741.41,166,1700152,16,3,27477,0
1495,TX001496,AC00178,M068,446.1,electronics,Debit,D000444,30.0,1,25,1008.44,243,1695145,17,1,22470,0
1496,TX001497,AC00130,M034,147.74,travel,Debit,D000064,30.0,1,23,1711.78,15,1693932,16,1,21257,0
1497,TX001498,AC00018,M034,1228.81,electronics,Debit,D000381,30.0,1,26,1821.0,254,1676910,16,0,4235,0
1498,TX001499,AC00293,M015,46.23,digital_goods,Debit,D000350,30.0,1,77,5107.75,282,1685382,17,0,12707,0
1499,TX001500,AC00449,M013,265.37,travel,Debit,D000633,30.0,1,33,5229.95,77,1685123,17,4,12448,0
1500,TX001501,AC00496,M100,342.57,digital_goods,Debit,D000345,30.0,1,20,339.16,91,1675444,17,4,2769,0
1501,TX001502,AC00370,M049,417.26,digital_goods,Credit,D000183,30.0,1,32,10442.48,45,1677517,17,0,4842,0
1502,TX001503,AC00341,M024,33.63,digital_goods,Debit,D000556,30.0,1,63,4324.4,76,1699030,16,4,26355,0
1503,TX001504,AC00400,M056,64.58,travel,Debit,D000647,30.0,1,55,6292.29,173,1701713,18,0,29038,0
1504,TX001505,AC00301,M064,23.23,travel,Credit,D000573,30.0,1,21,269.01,122,1682008,16,3,9333,0
1505,TX001506,AC00249,M034,160.52,electronics,Credit,D000254,30.0,1,78,5379.25,112,1691424,16,0,18749,0
1506,TX001507,AC00239,M001,278.88,travel,Debit,D000350,30.0,2,64,1334.09,179,1696006,16,4,23331,0
1507,TX001508,AC00419,M071,285.49,travel,Credit,D000498,30.0,1,53,6366.84,109,1691779,18,4,19104,0
1508,TX001509,AC00435,M057,71.87,electronics,Debit,D000039,30.0,1,22,1839.1,258,1673892,18,0,1217,0
1509,TX001510,AC00012,M018,308.8,electronics,Debit,D000256,30.0,1,53,3966.54,41,1703606,16,1,30931,0
1510,TX001511,AC00438,M098,135.35,travel,Debit,D000219,30.0,1,33,9983.36,82,1690569,18,4,17894,0
1511,TX001512,AC00345,M075,288.43,travel,Debit,D000136,30.0,1,66,4577.09,72,1683563,16,0,10888,0
1512,TX001513,AC00026,M071,147.46,digital_goods,Credit,D000380,30.0,1,65,7458.03,205,1697129,16,3,24454,0
1513,TX001514,AC00416,M064,214.15,travel,Debit,D000531,30.0,1,32,6397.29,217,1698685,17,0,26010,0
1514,TX001515,AC00272,M021,71.34,digital_goods,Debit,D000256,30.0,3,49,6345.03,144,1693238,16,0,20563,0
1515,TX001516,AC00468,M091,170.36,electronics,Debit,D000225,30.0,1,30,6034.73,118,1679936,16,0,7261,0
1516,TX001517,AC00040,M009,965.66,electronics,Debit,D000244,30.0,1,53,765.81,32,1702920,17,0,30245,0
1517,TX001518,AC00302,M065,736.53,electronics,Debit,D000548,30.0,1,55,9826.26,120,1683738,17,2,11063,0
1518,TX001519,AC00271,M052,213.42,electronics,Debit,D000536,30.0,1,45,3736.38,17,1690479,17,3,17804,0
1519,TX001520,AC00495,M042,94.09,travel,Debit,D000429,30.0,1,27,646.85,203,1694536,16,1,21861,0
1520,TX001521,AC00246,M003,91.23,electronics,Debit,D000184,30.0,1,72,6385.12,86,1684167,16,0,11492,0
1521,TX001522,AC00139,M074,263.92,travel,Credit,D000568,30.0,1,57,4161.71,233,1690394,17,2,17719,0
1522,TX001523,AC00298,M061,77.5,digital_goods,Credit,D000333,30.0,1,51,11079.77,201,1684860,16,1,12185,0
1523,TX001524,AC00246,M098,3.65,digital_goods,Debit,D000115,30.0,1,69,10017.11,146,1676310,17,0,3635,0
1524,TX001525,AC00323,M038,43.88,digital_goods,Credit,D000349,30.0,1,26,1644.09,251,1699897,17,0,27222,0
1525,TX001526,AC00310,M069,591.98,electronics,Debit,D000560,30.0,1,28,387.65,132,1682699,16,4,10024,0
1526,TX001527,AC00083,M063,224.79,digital_goods,Debit,D000208,30.0,1,18,528.38,129,1692722,16,1,20047,0
1527,TX001528,AC00222,M015,64.3,electronics,Debit,D000084,30.0,1,55,7530.3,67,1693849,17,0,21174,0
1528,TX001529,AC00459,M056,111.79,digital_goods,Debit,D000530,30.0,1,62,10887.59,49,1703612,17,1,30937,0
1529,TX001530,AC00091,M013,927.16,electronics,Debit,D000385,30.0,1,59,7104.61,153,1679330,16,0,6655,0
1530,TX001531,AC00122,M055,613.7,travel,Credit,D000670,30.0,1,61,7307.11,37,1677087,17,2,4412,0
1531,TX001532,AC00432,M061,26.07,travel,Debit,D000552,30.0,3,20,349.98,19,1678986,17,3,6311,1
1532,TX001533,AC00218,M026,170.45,travel,Debit,D000560,30.0,1,60,2284.41,199,1672937,16,3,262,0
1533,TX001534,AC00294,M031,344.27,travel,Debit,D000172,30.0,1,22,1918.36,123,1695144,17,1,22469,0
1534,TX001535,AC00407,M033,872.72,digital_goods,Debit,D000559,30.0,1,22,503.01,288,1682354,16,0,9679,0
1535,TX001536,AC00480,M055,292.95,travel,Debit,D000456,30.0,1,37,1216.91,56,1676564,16,3,3889,0
1536,TX001537,AC00367,M047,28.44,electronics,Debit,D000176,30.0,1,18,1071.04,243,1693503,17,3,20828,0
1537,TX001538,AC00324,M008,209.02,electronics,Debit,D000599,30.0,1,21,187.9,74,1677863,17,4,5188,0
1538,TX001539,AC00253,M018,20.05,electronics,Debit,D000293,30.0,1,72,7145.67,171,1701279,17,2,28604,0
1539,TX001540,AC00344,M092,175.02,digital_goods,Debit,D000609,30.0,1,28,1493.88,71,1681143,16,0,8468,0
1540,TX001541,AC00153,M020,89.5,travel,Credit,D000014,30.0,1,41,8658.95,134,1692634,16,0,19959,0
1541,TX001542,AC00016,M060,69.96,travel,Debit,D000397,30.0,1,28,164.12,31,1697478,17,0,24803,0
1542,TX001543,AC00291,M097,146.51,electronics,Debit,D000575,30.0,1,53,7089.9,68,1674666,17,2,1991,0
1543,TX001544,AC00362,M061,376.78,digital_goods,Credit,D000602,30.0,1,21,841.65,88,1692033,17,0,19358,0
1544,TX001545,AC00202,M048,148.54,travel,Credit,D000156,30.0,1,71,5677.05,107,1703262,16,4,30587,0
1545,TX001546,AC00163,M065,388.77,digital_goods,Credit,D000215,30.0,1,26,1658.49,30,1702313,16,0,29638,0
1546,TX001547,AC00123,M060,100.38,travel,Debit,D000548,30.0,1,63,10171.68,49,1701107,17,0,28432,0
1547,TX001548,AC00054,M084,137.23,travel,Debit,D000207,30.0,1,64,13847.99,63,1680886,16,4,8211,0
1548,TX001549,AC00172,M003,870.3,electronics,Debit,D000200,30.0,1,51,3688.98,229,1693245,17,0,20570,0
1549,TX001550,AC00176,M076,458.94,travel,Debit,D000074,30.0,1,52,5619.95,180,1689703,18,1,17028,0
1550,TX001551,AC00093,M059,327.35,travel,Credit,D000531,30.0,1,20,342.08,175,1695667,18,0,22992,0
1551,TX001552,AC00310,M085,757.15,digital_goods,Debit,D000463,30.0,1,53,4702.86,38,1673974,16,1,1299,0
1552,TX001553,AC00127,M064,5.64,digital_goods,Debit,D000691,30.0,1,59,12703.24,47,1678294,16,2,5619,0
1553,TX001554,AC00286,M034,47.23,digital_goods,Credit,D000031,30.0,1,73,6659.81,160,1691086,18,3,18411,0
1554,TX001555,AC00497,M064,239.41,digital_goods,Credit,D000693,30.0,1,42,7860.65,248,1698859,17,2,26184,0
1555,TX001556,AC00475,M025,7.48,electronics,Debit,D000596,30.0,1,55,1275.2,29,1688402,16,0,15727,0
1556,TX001557,AC00470,M044,170.97,travel,Debit,D000259,30.0,1,26,1265.27,292,1682960,17,0,10285,0
1557,TX001558,AC00245,M046,262.43,digital_goods,Credit,D000365,30.0,5,37,12841.01,274,1686677,17,1,14002,0
1558,TX001559,AC00480,M014,659.15,electronics,Debit,D000202,30.0,1,22,1241.59,204,1675180,16,1,2505,0
1559,TX001560,AC00011,M095,31.53,digital_goods,Debit,D000328,30.0,1,25,874.93,283,1703092,17,2,30417,0
1560,TX001561,AC00362,M068,111.66,digital_goods,Credit,D000384,30.0,1,48,5716.72,140,1686161,18,2,13486,0
1561,TX001562,AC00015,M057,250.01,electronics,Debit,D000191,30.0,1,62,1541.48,88,1699288,16,0,26613,0
1562,TX001563,AC00112,M066,554.15,electronics,Debit,D000087,30.0,1,49,14817.22,108,1681838,17,1,9163,0
1563,TX001564,AC00057,M032,598.66,travel,Credit,D000316,30.0,1,32,2587.11,222,1673369,16,1,694,0
1564,TX001565,AC00393,M083,28.38,travel,Debit,D000700,30.0,1,55,173.7,98,1684427,16,3,11752,0
1565,TX001566,AC00233,M021,16.8,electronics,Debit,D000426,30.0,1,49,11847.07,94,1701104,17,0,28429,0
1566,TX001567,AC00466,M087,896.79,digital_goods,Debit,D000582,30.0,1,33,11146.74,168,1699288,16,0,26613,0
1567,TX001568,AC00453,M059,159.0,electronics,Debit,D000545,30.0,1,49,369.79,38,1678125,18,0,5450,0
1568,TX001569,AC00203,M042,56.31,digital_goods,Credit,D000038,30.0,1,75,6396.08,195,1695837,17,2,23162,0
1569,TX001570,AC00228,M073,203.99,digital_goods,Debit,D000007,30.0,1,52,4840.31,215,1674232,16,4,1557,0
1570,TX001571,AC00131,M003,50.99,travel,Debit,D000217,30.0,1,29,1334.6,76,1698770,16,1,26095,0
1571,TX001572,AC00247,M023,101.28,digital_goods,Credit,D000506,30.0,1,32,2774.35,75,1692814,18,2,20139,0
1572,TX001573,AC00425,M007,299.92,electronics,Debit,D000197,30.0,1,27,1368.0,122,1696876,18,0,24201,0
1573,TX001574,AC00123,M095,77.54,digital_goods,Debit,D000352,30.0,1,67,4536.38,73,1675271,17,2,2596,0
1574,TX001575,AC00139,M035,18.35,travel,Debit,D000685,30.0,1,21,1293.39,78,1695055,16,0,22380,0
1575,TX001576,AC00379,M066,732.53,electronics,Credit,D000677,30.0,1,26,441.54,116,1684774,16,0,12099,0
1576,TX001577,AC00059,M026,65.11,electronics,Debit,D000204,30.0,1,34,8485.14,150,1694105,16,3,21430,0
1577,TX001578,AC00233,M048,67.07,electronics,Credit,D000038,30.0,1,24,999.62,56,1685982,16,0,13307,0
1578,TX001579,AC00007,M058,137.48,travel,Debit,D000206,30.0,1,55,14273.42,47,1701106,17,0,28431,0
1579,TX001580,AC00028,M006,398.36,electronics,Debit,D000022,30.0,1,22,1863.7,56,1687884,16,1,15209,0
1580,TX001581,AC00428,M068,469.46,electronics,Debit,D000465,30.0,1,20,8640.56,149,1699467,18,2,26792,0
1581,TX001582,AC00242,M051,37.58,electronics,Debit,D000047,30.0,1,57,259.44,182,1681755,18,0,9080,0
1582,TX001583,AC00447,M019,160.24,electronics,Debit,D000378,30.0,1,31,5526.97,15,1691514,17,1,18839,0
1583,TX001584,AC00081,M008,315.39,travel,Credit,D000066,30.0,1,23,929.6,93,1685119,16,4,12444,0
1584,TX001585,AC00358,M010,434.17,electronics,Debit,D000238,30.0,5,21,5335.44,148,1672936,16,3,261,0
1585,TX001586,AC00254,M084,165.91,electronics,Debit,D000574,30.0,1,26,587.12,84,1678902,17,2,6227,0
1586,TX001587,AC00241,M020,211.36,travel,Debit,D000039,30.0,1,47,4760.34,194,1694711,17,3,22036,0
1587,TX001588,AC00140,M026,241.45,digital_goods,Debit,D000435,30.0,1,26,1594.04,158,1690214,16,0,17539,0
1588,TX001589,AC00132,M054,23.24,travel,Debit,D000569,30.0,1,68,13777.79,129,1681404,16,3,8729,0
1589,TX001590,AC00035,M087,70.88,travel,Credit,D000315,30.0,1,74,1794.65,176,1701706,16,0,29031,0
1590,TX001591,AC00172,M048,1143.67,digital_goods,Debit,D000056,30.0,1,66,7677.76,111,1698682,16,0,26007,0
1591,TX001592,AC00016,M057,314.52,electronics,Debit,D000361,30.0,1,80,7071.32,229,1679332,17,0,6657,0
1592,TX001593,AC00382,M026,181.81,digital_goods,Credit,D000409,30.0,1,78,7525.73,122,1685376,16,0,12701,0
1593,TX001594,AC00413,M038,854.64,travel,Debit,D000445,30.0,1,56,2989.25,118,1699383,18,1,26708,0
1594,TX001595,AC00297,M078,261.19,electronics,Debit,D000608,30.0,1,64,7620.6,52,1673543,17,3,868,0
